"field_id","category","name_es","description","data_type","unit","allowed_values","min_value","max_value","precision","requirement_class","required_from_stage","conditional_expression","prohibited_default","expected_source_document","extraction_hints","used_by_calculation_ids","used_by_drawing_ids","blocking_if_missing","review_role","source_ids"
"MG-124","grid_services","Ramping service","Indica si la microrred proporciona servicio de ramping.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato / memoria","YES/NO","MG-C-010|MG-C-013","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-125","grid_services","Soporte de tension","Indica si la microrred proporciona soporte de tension.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato / memoria","YES/NO","MG-C-033|MG-C-034|MG-C-010","MG-DRW-010|MG-DRW-015|MG-DRW-016","True","EMS_ENGINEER","IEEE_1547_2018|IEEE_1547_4|IEEE_2030_2|COES_NCO_2019|COES_Proyectos_Conexion|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-126","metering","Medidores de ingreso (revenue)","Cantidad de medidores de ingreso (revenue meters) IEEE 1547.","integer","-","[1,10]","1","10","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria de medicion","Entero positivo","MG-C-034|MG-C-007","MG-DRW-003|MG-DRW-011","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|COES_NCO_2019|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-127","metering","Submedicion instalada","Cantidad de puntos de submedicion.","integer","-","[0,500]","0","500","0","TECHNOLOGY_MANDATORY","BASIC_DESIGN","","True","Memoria de medicion","Entero positivo","MG-C-010|MG-C-007","MG-DRW-011|MG-DRW-015","True","ELECTRICAL_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-128","metering","Cumplimiento clase 0.2S","Indica si los medidores cumplen clase 0.2S (IEEE 1547 / COES NCO).","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Datasheet medidor","YES/NO","MG-C-034|MG-C-007","MG-DRW-011","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|COES_NCO_2019|OSINERGMIN_PR_17|DNV_RP_0585"
"MG-129","storage","Tipo de almacenamiento","Tipo de almacenamiento: BESS, flywheel, supercapacitor, pumped hydro.","string","-","BESS|FLYWHEEL|SUPERCAP|PUMPED_HYDRO","","0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria de almacenamiento","Texto del tipo","MG-C-008|MG-C-009|MG-C-010","MG-DRW-003|MG-DRW-006","True","PROCESS_ENGINEER","IEC_62933_2_1|IEC_62933_5_1|UL_9540|NFPA_855_2023|DNV_RP_0585"
"MG-130","storage","Capacidad flywheel (kWh)","Capacidad energetica del flywheel en kWh.","float","kWh","[0,500]","0.0","500.0","2","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","MG-129 INCLUDES 'FLYWHEEL'","False","Datasheet flywheel","Numero + kWh","MG-C-008|MG-C-015","MG-DRW-003|MG-DRW-006","False","PROCESS_ENGINEER","IEC_62933_2_1|IEC_62933_5_1|UL_9540|NFPA_855_2023|DNV_RP_0585"
"MG-131","storage","Capacidad supercapacitor (F)","Capacidad del supercapacitor en F.","float","F","[0,10000]","0.0","10000.0","1","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","MG-129 INCLUDES 'SUPERCAP'","False","Datasheet supercap","Numero + F","MG-C-008|MG-C-015","MG-DRW-003|MG-DRW-006","False","PROCESS_ENGINEER","IEC_62933_2_1|IEC_62933_5_1|UL_9540|NFPA_855_2023|DNV_RP_0585"
"MG-132","storage","Capacidad pumped hydro (MWh)","Capacidad energetica del pumped hydro en MWh.","float","MWh","[0,1000]","0.0","1000.0","2","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","MG-129 INCLUDES 'PUMPED_HYDRO'","False","Memoria PHES","Numero + MWh","MG-C-008|MG-C-009","MG-DRW-003|MG-DRW-008","False","PROCESS_ENGINEER","ICOLD_Bull_120|IEC_60041|DNV_RP_0585"
"MG-133","mix","RenewableShare objetivo (%)","Participacion renovable objetivo en %.","float","%","[0,100]","0.0","100.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria / contrato","Numero + %","MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-015","True","PROJECT_MANAGER","MINEM_DS_013_2019|COES_NCO_2019|DNV_RP_0585"
"MG-134","mix","StorageShare objetivo (%)","Participacion de almacenamiento objetivo en %.","float","%","[0,100]","0.0","100.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria / contrato","Numero + %","MG-C-007|MG-C-008|MG-C-010","MG-DRW-003|MG-DRW-015","True","PROJECT_MANAGER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_519_2022|IEEE_80_2013|IEEE_142|IEEE_2030_2|IEEE_C2_2023|IEEE_835|NFPA_70_2023|NFPA_855_2023|NFPA_780_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|DNV_RP_0585"
"MG-135","mix","ConventionalShare max (%)","Participacion convencional maxima (diesel/grid) en %.","float","%","[0,100]","0.0","100.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria / contrato","Numero + %","MG-C-007|MG-C-010","MG-DRW-003|MG-DRW-015","True","PROJECT_MANAGER","IEEE_1547_2018|IEEE_1547_1|IEEE_1547_4|IEEE_519_2022|IEEE_80_2013|IEEE_142|IEEE_2030_2|IEEE_C2_2023|IEEE_835|NFPA_70_2023|NFPA_855_2023|NFPA_780_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|DNV_RP_0585"
"MG-136","cyber","Deteccion de intrusos (IDS) en SCADA","Indica si SCADA cuenta con deteccion de intrusos IDS.","enum","-","YES|NO","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","YES/NO","MG-C-010|MG-C-011","MG-DRW-011|MG-DRW-014","True","IT_SECURITY_ENGINEER","IEC_62368_1|IEC_61508_1|IEEE_1547_2018|IEEE_2030_2|DNV_RP_0585"
"MG-137","cyber","Segmentacion de red (firewall)","Indica si se ha implementado segmentacion con firewall industrial.","enum","-","YES|NO","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","YES/NO","MG-C-010|MG-C-011","MG-DRW-011|MG-DRW-014","True","IT_SECURITY_ENGINEER","IEC_62368_1|IEC_61508_1|IEEE_1547_2018|IEEE_2030_2|DNV_RP_0585"
"MG-138","cyber","Hardening de dispositivos","Indica si se ha realizado hardening de dispositivos ICS.","enum","-","YES|NO","","0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","YES/NO","MG-C-010|MG-C-011","MG-DRW-011|MG-DRW-014","True","IT_SECURITY_ENGINEER","IEC_62368_1|IEC_61508_1|IEEE_1547_2018|IEEE_2030_2|DNV_RP_0585"
"MG-139","control_room","Arquitectura de sala de control","Arquitectura de la sala de control: centralized, distributed, virtualized.","enum","-","CENTRALIZED|DISTRIBUTED|VIRTUALIZED","","0","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria SCADA","Texto de la arquitectura","MG-C-010|MG-C-011","MG-DRW-011|MG-DRW-015","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61400_25|IEC_61508_1|IEC_62368_1|DNV_RP_0585"
"MG-140","pq","THD de tension objetivo (%)","THD de tension objetivo en el PCC en % (IEEE 519).","float","%","[0,8]","0.0","8.0","2","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria de calidad de potencia","Numero + %","MG-C-031|MG-C-032","MG-DRW-003|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_519_2022|IEEE_1547_2018|UL_1741|DNV_RP_0585"
"MG-141","pq","Sags/swells IEEE 1547","Indica cumplimiento IEEE 1547 ride-through sags/swells.","enum","-","YES|NO","","0","0","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria electrica","YES/NO","MG-C-033|MG-C-034","MG-DRW-003|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_1547_2018|IEEE_519_2022|UL_1741|DNV_RP_0585"
"MG-142","pq","Flicker (Pst)","Indice de flicker de corto plazo (Pst) en el PCC.","float","-","[0,10]","0.0","10.0","3","TECHNOLOGY_MANDATORY","BASIC_DESIGN","","True","Memoria de calidad de potencia","Decimal Pst","MG-C-031|MG-C-032","MG-DRW-003|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_519_2022|IEEE_1547_2018|UL_1741|DNV_RP_0585"
"MG-143","pq","Desbalance de tension (%)","Desbalance maximo de tension en % (NEMA MG1 / IEEE 1547).","float","%","[0,5]","0.0","5.0","2","PROJECT_MANDATORY","BASIC_DESIGN","","True","Memoria de calidad de potencia","Numero + %","MG-C-031|MG-C-032","MG-DRW-003|MG-DRW-012","True","ELECTRICAL_ENGINEER","IEEE_519_2022|IEEE_1547_2018|UL_1741|DNV_RP_0585"
"MG-144","grounding","Resistencia de malla de tierra (ohm)","Resistencia de la malla de tierra en ohm (<=1 ohm IEEE 80).","float","ohm","[0.1,25]","0.1","25.0","2","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Estudio de malla de tierra / IEEE 80","Numero + ohm","MG-C-036|MG-C-037","MG-DRW-013","True","ELECTRICAL_ENGINEER","IEEE_80_2013|IEEE_142|IEC_60364_5_54|IEC_60364_4_41|NFPA_70_2023|DNV_RP_0585"
"MG-145","grounding","Conductor de tierra principal (mm2)","Seccion del conductor de tierra principal en mm2.","float","mm2","[16,500]","16.0","500.0","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria electrica / IEC 60364-5-54","Numero + mm2","MG-C-036|MG-C-037","MG-DRW-013","True","ELECTRICAL_ENGINEER","IEEE_80_2013|IEEE_142|IEC_60364_5_54|IEC_60364_4_41|NFPA_70_2023|DNV_RP_0585"
"MG-146","grounding","Electrodos (jab) cantidad","Numero de electrodos (jab) de la malla de tierra.","integer","-","[1,200]","1","200","0","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Memoria electrica","Entero positivo","MG-C-036","MG-DRW-013","False","ELECTRICAL_ENGINEER","IEEE_80_2013|IEEE_142|IEC_60364_5_54|IEC_60364_4_41|NFPA_70_2023|DNV_RP_0585"
"MG-147","lightning","Nivel de proteccion LPL (IEC 62305)","Nivel de proteccion contra rayo (LPL) segun IEC 62305.","enum","-","I|II|III|IV","","0","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria de proteccion contra rayo","Texto I/II/III/IV","MG-C-038|MG-C-036","MG-DRW-013","True","ELECTRICAL_ENGINEER","IEC_62305_1|IEC_62305_3|NFPA_780_2023"
"MG-148","lightning","Cantidad de pararrayos","Numero de pararrayos del sitio microrred.","integer","-","[1,50]","1","50","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria de proteccion contra rayo","Entero positivo","MG-C-038|MG-C-036","MG-DRW-013|MG-DRW-001","True","ELECTRICAL_ENGINEER","IEC_62305_1|IEC_62305_3|NFPA_780_2023"
