"field_id","category","name_es","description","data_type","unit","allowed_values","min_value","max_value","precision","requirement_class","required_from_stage","conditional_expression","prohibited_default","expected_source_document","extraction_hints","used_by_calculation_ids","used_by_drawing_ids","blocking_if_missing","review_role","source_ids"
"BESS-118","lightning","Cumplimiento NFPA 780","Indica cumplimiento de NFPA 780 para proteccion contra rayo.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","PRELIMINARY","","True","Memoria de proteccion contra rayo","YES/NO","BESS-C-020|BESS-C-026","BESS-DRW-008","True","ELECTRICAL_ENGINEER","NFPA_780_2023|IEC_62305_1|IEC_62305_3"
"BESS-119","lightning","Cantidad de pararrayos (air terminals)","Numero de pararrayos del sitio BESS.","integer","-","[1,50]","1","50","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria de proteccion contra rayo","Entero positivo","BESS-C-020|BESS-C-026","BESS-DRW-008|BESS-DRW-001","True","ELECTRICAL_ENGINEER","NFPA_780_2023|IEC_62305_1|IEC_62305_3"
"BESS-120","grid_services","Servicio PFR habilitado","Indica si el BESS habilita respuesta primaria de frecuencia (PFR).","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios / COES NCO","YES/NO","BESS-C-020|BESS-C-024|BESS-C-025","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-121","grid_services","Servicio FFR habilitado","Indica si el BESS habilita respuesta rapida de frecuencia (FFR).","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios / COES NCO","YES/NO","BESS-C-020|BESS-C-024","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-122","grid_services","Inyeccion de reactivos (IR) habilitado","Indica si el BESS habilita compensacion de reactivos (IR).","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios / COES NCO","YES/NO","BESS-C-019|BESS-C-024","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-123","grid_services","Capacidad firming renovable","Indica si el BESS se usa para firming de generacion renovable.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios / memoria EMS","YES/NO","BESS-C-021|BESS-C-024","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-124","grid_services","Peak shaving habilitado","Indica si el BESS habilita peak shaving de demanda.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios","YES/NO","BESS-C-018|BESS-C-024","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-125","grid_services","Integracion renovable habilitada","Indica si el BESS se usa para integracion de renovable.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios","YES/NO","BESS-C-021|BESS-C-024","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-126","grid_services","Black start habilitado","Indica si el BESS se usa como recurso de black start.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de servicios / COES NCO","YES/NO","BESS-C-024|BESS-C-025","BESS-DRW-007|BESS-DRW-013","True","EMS_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-127","grid_services","Integracion VPP habilitada","Indica si el BESS participa en VPP.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato VPP","YES/NO","BESS-C-023|BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-128","location","Tipo de emplazamiento (cubierta/intemperie)","Indica si el BESS se ubica bajo cubierta o a intemperie.","enum","-","INDOOR|OUTDOOR|ROOFTOP","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria de emplazamiento","Texto indoor/outdoor/rooftop","BESS-C-013|BESS-C-014|BESS-C-017","BESS-DRW-001|BESS-DRW-003","True","PROJECT_MANAGER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-129","location","Humedad relativa ambiente de diseno","Humedad relativa ambiente maxima de diseno en %.","float","%","[10,100]","10.0","100.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Estudio meteorologico","Numero + % RH","BESS-C-013|BESS-C-014","BESS-DRW-011|BESS-DRW-003","True","PROCESS_ENGINEER","DNV_RP_C205|NASA_POWER"
"BESS-130","location","Carga sismica horizontal (PGA)","Aceleracion horizontal pico del sitio en g para diseno sismico.","float","g","[0.05,1.0]","0.05","1.0","3","PROJECT_MANDATORY","PRELIMINARY","","True","Estudio geotecnico / NTE-060","Numero + g","BESS-C-017|BESS-C-026","BESS-DRW-003|BESS-DRW-015","True","CIVIL_ENGINEER","RNE_DS_011_2006|DNV_RP_0585"
"BESS-131","communication","Pila de protocolos SCADA del BESS","Pila de protocolos SCADA admitidos por el BESS (IEC 61850/Modbus TCP/DNP3/IEC 60870-5-104/EtherCAT/OPC UA).","string","-","csv list","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA / EMS","Lista de protocolos separados por coma","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-132","communication","Gateway SCADA principal","Indica si existe gateway SCADA principal (RTU/IEC 61850 server).","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA","YES/NO","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-133","communication","Tasa de muestreo SCADA minima","Tasa de muestreo SCADA minima en Hz (>=1 Hz para SCADA).","float","Hz","[0.1,100]","0.1","100.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA / EMS","Numero + Hz","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-134","communication","Redundancia del canal SCADA","Indica si el canal SCADA es redundante (dual ring, dual path).","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA","YES/NO","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-135","cybersecurity","Cantidad de zonas de cyber (1-4)","Numero de zonas de cyber segun arquitectura de defensa en profundidad (1-4).","integer","-","[1,4]","1","4","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","Entero 1-4","BESS-C-025|BESS-C-026","BESS-DRW-013|BESS-DRW-016","True","IT_SECURITY_ENGINEER","DNV_RP_0585|IEEE_1547_2018|IEC_61508_1|IEC_62368_1"
"BESS-136","cybersecurity","Autenticacion fuerte (MFA) en SCADA","Indica si SCADA requiere MFA y control de acceso basado en roles.","enum","-","YES|NO","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","YES/NO","BESS-C-025|BESS-C-026","BESS-DRW-013|BESS-DRW-016","True","IT_SECURITY_ENGINEER","DNV_RP_0585|IEEE_1547_2018|IEC_61508_1|IEC_62368_1"
"BESS-137","cybersecurity","Deteccion de intrusos (IDS) en SCADA","Indica si SCADA cuenta con deteccion de intrusos IDS.","enum","-","YES|NO","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de cyberseguridad","YES/NO","BESS-C-025|BESS-C-026","BESS-DRW-013|BESS-DRW-016","True","IT_SECURITY_ENGINEER","DNV_RP_0585|IEEE_1547_2018|IEC_61508_1|IEC_62368_1"
"BESS-138","data_acquisition","Historiador de datos del BESS","Indica el sistema historiador (data historian) del BESS.","enum","-","OSI_PI|AVEVA|IGNITION|HISTORIAN_CUSTOM","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet SCADA / EMS","Texto historiador","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-139","data_acquisition","Tiempo de retencion de datos (dias)","Tiempo de retencion de datos SCADA en dias.","integer","day","[30,3650]","30","3650","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria SCADA / O&M","Entero + dias","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-140","data_acquisition","RTUs remotas del BESS","Numero de RTUs remotas en el sitio BESS.","integer","-","[1,50]","1","50","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria SCADA","Entero positivo","BESS-C-024|BESS-C-025","BESS-DRW-013","True","EMS_ENGINEER","IEEE_2030_2|IEEE_1547_2018|IEC_61508_1|DNV_RP_0585"
"BESS-141","warranty","Anos de garantia de bateria","Anos de garantia de bateria (calendar aging).","float","year","[1,20]","1.0","20.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de garantia","Numero + anos","BESS-C-015|BESS-C-016|BESS-C-028","BESS-DRW-001","True","PROJECT_MANAGER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-142","warranty","Ciclos garantizados de bateria","Ciclos equivalentes al 100% DOD garantizados por el fabricante.","integer","-","[500,15000]","500","15000","0","PROJECT_MANDATORY","FEASIBILITY","","True","Contrato de garantia","Entero + ciclos","BESS-C-015|BESS-C-016|BESS-C-028","BESS-DRW-001","True","PROJECT_MANAGER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-143","warranty","Ciclos garantizados del PCS","Ciclos garantizados del PCS por fabricante.","integer","-","[10000,100000]","10000","100000","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Contrato de garantia PCS","Entero + ciclos","BESS-C-018|BESS-C-019","BESS-DRW-007","True","PROJECT_MANAGER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-144","recycling","Porcentaje de reciclabilidad de la bateria","Porcentaje de reciclabilidad de las celdas al final de vida en %.","float","%","[50,100]","50.0","100.0","1","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria ambiental / MINAM DS 019-2009","Numero + %","BESS-C-028|BESS-C-026","BESS-DRW-001","True","ENVIRONMENTAL_ENGINEER","MINAM_DS_019_2009|MINEM_DS_013_2019|DNV_RP_0585"
"BESS-145","recycling","Programa take-back / segunda vida","Indica existencia de programa take-back / segunda vida del fabricante.","enum","-","YES|NO","","","0","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria ambiental / contrato","YES/NO","BESS-C-028|BESS-C-026","BESS-DRW-001","True","ENVIRONMENTAL_ENGINEER","MINAM_DS_019_2009|MINEM_DS_013_2019|DNV_RP_0585"
