field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
HYD-254,spillway,stilling_basin_length_m,Longitud del cuenco amortiguador,float,m,-,0,200,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,spillway_type != NONE,PROHIBITED_TO_ASSUME,Civil drawings,Basin length,HYD-C-025,HYD-DRW-014,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120
HYD-255,spillway,stilling_basin_type,Tipo de cuenco amortiguador,enum,-,STILLING_BASIN_III;STILLING_BASIN_IV;BAFFLE_BLOCK;ROLLING_JUMP;SKIJUMP,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,spillway_type != NONE,PROHIBITED_TO_ASSUME,Civil drawings,Basin class,HYD-C-025,HYD-DRW-014,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120
HYD-256,civil_structural,dam_height_m,Altura de la presa si aplica,float,m,-,0,300,0.01,TECHNOLOGY_MANDATORY,FEASIBILITY,"plant_classification in [MEDIA,PEQUENA]",PROHIBITED_TO_ASSUME,Civil drawings,Dam height,HYD-C-022,HYD-DRW-004;HYD-DRW-013,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_60;ICOLD_Bull_120
HYD-257,civil_structural,dam_type,Tipo de presa si aplica,enum,-,NONE;CONCRETE_GRAVITY;CONCRETE_ARCH;EARTH_FILL;ROCKFILL CFRD;RCC,,,,TECHNOLOGY_MANDATORY,FEASIBILITY,"plant_classification in [MEDIA,PEQUENA]",PROHIBITED_TO_ASSUME,Civil drawings,Dam type,HYD-C-022,HYD-DRW-004;HYD-DRW-013,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_60;ICOLD_Bull_120
HYD-260,canal,headrace_canal_length_m,Longitud del canal de aduccion,float,m,-,0,20000,0.01,TECHNOLOGY_MANDATORY,FEASIBILITY,true,,Civil drawings,Headrace length,HYD-C-011;HYD-C-026,HYD-DRW-005,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;ISO_14685
HYD-261,canal,headrace_canal_cross_section_m2,Area de seccion transversal del canal de aduccion,float,m2,-,0.1,500,0.01,TECHNOLOGY_MANDATORY,FEASIBILITY,true,,Hydraulic calc,Headrace area,HYD-C-011;HYD-C-026,HYD-DRW-005,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120
HYD-262,canal,tailrace_canal_length_m,Longitud del canal de restitucion,float,m,-,0,5000,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Tailrace length,HYD-C-022;HYD-C-026,HYD-DRW-012,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120
HYD-263,canal,tailrace_canal_velocity_m_s,Velocidad media en el canal de restitucion,float,m/s,-,0.1,5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Hydraulic calc,Tailrace velocity,HYD-C-011,HYD-DRW-012,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120
HYD-171,prohibited,assumed_gross_head_m,Salto bruto asumido,number,m,-,1,2000,0.01,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Site survey,gross head,HYD-C-002;HYD-C-003,HYD-DRW-001,true,HYDROLOGIST,ICOLD_Bull_120
HYD-172,prohibited,assumed_net_head_m,Salto neto asumido,number,m,-,1,2000,0.01,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Hydraulic calc,net head,HYD-C-002;HYD-C-003,HYD-DRW-001,true,HYDROLOGIST,ICOLD_Bull_120
HYD-173,prohibited,assumed_turbine_efficiency_pct,Eficiencia turbina asumida,number,percent,-,75,95,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Turbine datasheet,turbine efficiency,HYD-C-005;HYD-C-006,HYD-DRW-008;HYD-DRW-009,true,MECHANICAL_ENGINEER,IEC_60193
HYD-174,prohibited,assumed_penstock_diameter_mm,Diámetro tubería forzada asumida,number,mm,-,100,5000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Penstock specification,penstock diameter,HYD-C-002;HYD-C-003,HYD-DRW-006,true,MECHANICAL_ENGINEER,ASME_B31_1_2022
HYD-175,prohibited,assumed_penstock_pressure_bar,Presión tubería forzada asumida,number,bar,-,1,200,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Penstock specification,penstock pressure,HYD-C-002;HYD-C-003,HYD-DRW-006,true,MECHANICAL_ENGINEER,ASME_B31_1_2022
HYD-176,prohibited,assumed_condenser_pressure_kpa,Presión condensador asumida,number,kPa,abs,1,30,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Condenser specification,condenser pressure,HYD-C-005,HYD-DRW-013,true,MECHANICAL_ENGINEER,IEC_60193
HYD-177,prohibited,assumed_rpm_synchronous,RPM sincrónica asumida,integer,RPM,-,60,1500,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Generator spec,RPM,HYD-C-005,HYD-DRW-013,true,ELECTRICAL_ENGINEER,IEC_60034
HYD-178,prohibited,assumed_rated_power_mw,Potencia nominal asumida,number,MW,-,0.1,5000,0.001,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Plant specification,rated power,HYD-C-005,HYD-DRW-001,true,ELECTRICAL_ENGINEER,ICOLD_Bull_120
HYD-179,prohibited,assumed_soil_bearing_capacity_kpa,Capacidad portante asumida,number,kPa,-,10,1000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Geotechnical report,bearing capacity,HYD-C-007,HYD-DRW-006;HYD-DRW-007,true,GEOTECH_ENGINEER,ISO_14685
HYD-300,prohibited,assumed_soil_bearing_capacity_kpa,Capacidad portante asumida,number,kPa,-,10,1000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Geotechnical report,bearing capacity,HYD-C-007,HYD-DRW-006;HYD-DRW-007,true,GEOTECH_ENGINEER,ISO_14685
HYD-301,prohibited,assumed_active_fault_distance_km,Distancia a falla activa asumida,number,km,-,0,500,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,INGEMMET fault map,active fault distance,HYD-C-007,HYD-DRW-006,true,GEOTECH_ENGINEER,RNE_DS_011_2006
HYD-302,prohibited,assumed_pcc_voltage_kv,Tensión PCC asumida,number,kV,-,0.4,500,0.001,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Grid study,PCC voltage,HYD-C-008,HYD-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018
HYD-303,prohibited,assumed_grid_short_circuit_mva,Cortocircuito PCC asumido,number,MVA,-,1,10000,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Grid study,short circuit,HYD-C-008,HYD-DRW-011,true,ELECTRICAL_ENGINEER,IEEE_1547_2018;IEC_60909
HYD-304,prohibited,assumed_sediment_load_mg_l,Carga sedimentaria asumida,number,mg/L,-,0,5000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,Sediment study,sediment load,HYD-C-001,HYD-DRW-001,true,HYDROLOGIST,ICOLD_Bull_60
HYD-305,prohibited,assumed_water_extraction_permit,Permiso uso de agua asumido,boolean,-,true|false,,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,always,,ANA permit,water permit,HYD-C-001,HYD-DRW-001,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
